runname=input_Earth 
layers_found=[silicate,iron] 
phases_found=[pd,pv,ppv,liquid,solid] 
ir_comp_layer=[0,5678] 
ir_phase_layer=[0,1238,5295,10270] 
glob_variab=[[128000000000.0, 4.2, 0.99, 2.1, 2e-05, 3, 3516.34, 1.3347850228117743e-05, 0.7459369579289227, 215373834693.77478, 219528819215.5574, 1, 1, 0, 1265.0],[169650000000.0, 4, 1, 1.4, 2e-05, 3, 3868.6235, 6.639267439902973e-06, 0.5977350803215429, 573403318632.4905, 578673568035.1329, 1, 1, 0, 1265.0],[324500000000.0, 3.3, 1.48, 1.4, 2e-05, 2.1, 4260.0, 8.114115062319741e-06, 0.9714644807972537, 767621201686.7317, 781843694922.8562, 1, 1, 0, 1265.0],[145520000000.0, 4.125, 2.1664000000000003, 0.644, 4e-05, 3, 6129.200000000001, 5.071781924046409e-06, 1.3906064461387704, 1185539027717.2808, 1231726587225.441, 1, 1, 0, 840.0],[207090000000.0, 5.64, 1.6, 0.92, 4e-05, 3, 7399.7484, 7.186760549386661e-06, 0.9451304579076872, 2206278268426.024, 2290378904830.522, 10.760757003919487, 3495833.023854817, 1, 840.0]] 
i_g_change=11453 
i,r,rho,m,g,P,T,alpha,gamma,T_melt_Fe,Kt,Ks 
2539,5053005.608932,4784.069398,3.849627e+24,10.062605,5.313620e+10,2088.076255,1.057565e-05,0.742784,nan,3.660987e+11,3.601906e+11 
2540,5052509.536111,4784.381457,3.848865e+24,10.062591,5.316008e+10,2088.177418,1.057358e-05,0.742716,nan,3.661733e+11,3.602654e+11 
2541,5052013.463291,4784.693492,3.848104e+24,10.062576,5.318396e+10,2088.278563,1.057151e-05,0.742648,nan,3.662479e+11,3.603402e+11 
2542,5051517.390470,4785.005505,3.847343e+24,10.062562,5.320785e+10,2088.379690,1.056944e-05,0.742581,nan,3.663226e+11,3.604150e+11 
2543,5051021.317649,4785.317493,3.846581e+24,10.062547,5.323174e+10,2088.480798,1.056738e-05,0.742513,nan,3.663972e+11,3.604898e+11 
2544,5050525.244828,4785.629459,3.845820e+24,10.062533,5.325562e+10,2088.581888,1.056531e-05,0.742445,nan,3.664718e+11,3.605646e+11 
2545,5050029.172007,4785.941401,3.845059e+24,10.062519,5.327951e+10,2088.682959,1.056324e-05,0.742377,nan,3.665465e+11,3.606394e+11 
2546,5049533.099186,4786.253320,3.844299e+24,10.062504,5.330340e+10,2088.784012,1.056118e-05,0.742310,nan,3.666211e+11,3.607143e+11 
2547,5049037.026365,4786.565215,3.843538e+24,10.062490,5.332730e+10,2088.885046,1.055911e-05,0.742242,nan,3.666957e+11,3.607891e+11 
2548,5048540.953544,4786.877088,3.842777e+24,10.062476,5.335119e+10,2088.986062,1.055705e-05,0.742174,nan,3.667703e+11,3.608639e+11 
2549,5048044.880723,4787.188937,3.842017e+24,10.062462,5.337509e+10,2089.087059,1.055499e-05,0.742107,nan,3.668450e+11,3.609387e+11 
2550,5047548.807902,4787.500763,3.841256e+24,10.062448,5.339898e+10,2089.188038,1.055292e-05,0.742039,nan,3.669196e+11,3.610135e+11 
2551,5047052.735081,4787.812565,3.840496e+24,10.062434,5.342288e+10,2089.288999,1.055086e-05,0.741971,nan,3.669942e+11,3.610883e+11 
2552,5046556.662260,4788.124345,3.839736e+24,10.062420,5.344678e+10,2089.389941,1.054880e-05,0.741904,nan,3.670689e+11,3.611631e+11 
2553,5046060.589439,4788.436101,3.838976e+24,10.062406,5.347068e+10,2089.490865,1.054674e-05,0.741836,nan,3.671435e+11,3.612380e+11 
2554,5045564.516618,4788.747834,3.838216e+24,10.062393,5.349459e+10,2089.591770,1.054468e-05,0.741768,nan,3.672181e+11,3.613128e+11 
2555,5045068.443797,4789.059543,3.837456e+24,10.062379,5.351849e+10,2089.692657,1.054262e-05,0.741701,nan,3.672928e+11,3.613876e+11 
2556,5044572.370976,4789.371230,3.836696e+24,10.062365,5.354240e+10,2089.793525,1.054056e-05,0.741633,nan,3.673674e+11,3.614624e+11 
2557,5044076.298155,4789.682893,3.835936e+24,10.062352,5.356630e+10,2089.894375,1.053851e-05,0.741566,nan,3.674420e+11,3.615372e+11 
2558,5043580.225334,4789.994533,3.835177e+24,10.062338,5.359021e+10,2089.995207,1.053645e-05,0.741498,nan,3.675167e+11,3.616120e+11 
2559,5043084.152513,4790.306150,3.834417e+24,10.062325,5.361412e+10,2090.096020,1.053439e-05,0.741431,nan,3.675913e+11,3.616869e+11 
2560,5042588.079692,4790.617744,3.833658e+24,10.062311,5.363804e+10,2090.196815,1.053234e-05,0.741363,nan,3.676660e+11,3.617617e+11 
2561,5042092.006871,4790.929315,3.832898e+24,10.062298,5.366195e+10,2090.297592,1.053028e-05,0.741296,nan,3.677406e+11,3.618365e+11 
2562,5041595.934050,4791.240863,3.832139e+24,10.062285,5.368587e+10,2090.398350,1.052823e-05,0.741228,nan,3.678152e+11,3.619113e+11 
2563,5041099.861229,4791.552387,3.831380e+24,10.062272,5.370978e+10,2090.499090,1.052618e-05,0.741161,nan,3.678899e+11,3.619862e+11 
2564,5040603.788408,4791.863889,3.830621e+24,10.062259,5.373370e+10,2090.599812,1.052412e-05,0.741093,nan,3.679645e+11,3.620610e+11 
2565,5040107.715587,4792.175367,3.829862e+24,10.062245,5.375762e+10,2090.700515,1.052207e-05,0.741026,nan,3.680392e+11,3.621358e+11 
2566,5039611.642766,4792.486822,3.829103e+24,10.062232,5.378154e+10,2090.801200,1.052002e-05,0.740958,nan,3.681138e+11,3.622106e+11 
2567,5039115.569945,4792.798254,3.828345e+24,10.062219,5.380547e+10,2090.901867,1.051797e-05,0.740891,nan,3.681885e+11,3.622855e+11 
2568,5038619.497124,4793.109663,3.827586e+24,10.062207,5.382939e+10,2091.002515,1.051592e-05,0.740823,nan,3.682631e+11,3.623603e+11 
2569,5038123.424303,4793.421049,3.826827e+24,10.062194,5.385332e+10,2091.103145,1.051387e-05,0.740756,nan,3.683377e+11,3.624351e+11 
2570,5037627.351482,4793.732412,3.826069e+24,10.062181,5.387724e+10,2091.203757,1.051182e-05,0.740689,nan,3.684124e+11,3.625100e+11 
2571,5037131.278661,4794.043752,3.825311e+24,10.062168,5.390117e+10,2091.304350,1.050977e-05,0.740621,nan,3.684870e+11,3.625848e+11 
2572,5036635.205840,4794.355069,3.824552e+24,10.062156,5.392510e+10,2091.404926,1.050773e-05,0.740554,nan,3.685617e+11,3.626596e+11 
2573,5036139.133019,4794.666363,3.823794e+24,10.062143,5.394903e+10,2091.505482,1.050568e-05,0.740487,nan,3.686363e+11,3.627345e+11 
2574,5035643.060198,4794.977634,3.823036e+24,10.062131,5.397297e+10,2091.606021,1.050364e-05,0.740419,nan,3.687110e+11,3.628093e+11 
2575,5035146.987377,4795.288882,3.822278e+24,10.062118,5.399690e+10,2091.706541,1.050159e-05,0.740352,nan,3.687856e+11,3.628841e+11 
2576,5034650.914556,4795.600107,3.821521e+24,10.062106,5.402084e+10,2091.807044,1.049955e-05,0.740285,nan,3.688603e+11,3.629590e+11 
2577,5034154.841735,4795.911309,3.820763e+24,10.062094,5.404478e+10,2091.907528,1.049750e-05,0.740218,nan,3.689349e+11,3.630338e+11 
2578,5033658.768914,4796.222488,3.820005e+24,10.062081,5.406872e+10,2092.007993,1.049546e-05,0.740150,nan,3.690096e+11,3.631087e+11 
2579,5033162.696093,4796.533644,3.819248e+24,10.062069,5.409266e+10,2092.108441,1.049342e-05,0.740083,nan,3.690843e+11,3.631835e+11 
2580,5032666.623272,4796.844777,3.818490e+24,10.062057,5.411660e+10,2092.208870,1.049137e-05,0.740016,nan,3.691589e+11,3.632583e+11 
2581,5032170.550451,4797.155887,3.817733e+24,10.062045,5.414055e+10,2092.309281,1.048933e-05,0.739949,nan,3.692336e+11,3.633332e+11 
2582,5031674.477630,4797.466974,3.816976e+24,10.062033,5.416449e+10,2092.409674,1.048729e-05,0.739882,nan,3.693082e+11,3.634080e+11 
2583,5031178.404809,4797.778039,3.816219e+24,10.062021,5.418844e+10,2092.510048,1.048525e-05,0.739814,nan,3.693829e+11,3.634829e+11 
2584,5030682.331988,4798.089080,3.815462e+24,10.062009,5.421239e+10,2092.610405,1.048321e-05,0.739747,nan,3.694575e+11,3.635577e+11 
2585,5030186.259167,4798.400099,3.814705e+24,10.061997,5.423634e+10,2092.710743,1.048118e-05,0.739680,nan,3.695322e+11,3.636326e+11 
2586,5029690.186346,4798.711094,3.813948e+24,10.061986,5.426029e+10,2092.811063,1.047914e-05,0.739613,nan,3.696069e+11,3.637074e+11 
2587,5029194.113525,4799.022067,3.813191e+24,10.061974,5.428424e+10,2092.911365,1.047710e-05,0.739546,nan,3.696815e+11,3.637822e+11 
2588,5028698.040704,4799.333017,3.812435e+24,10.061962,5.430820e+10,2093.011648,1.047507e-05,0.739479,nan,3.697562e+11,3.638571e+11 
2589,5028201.967883,4799.643944,3.811678e+24,10.061951,5.433216e+10,2093.111914,1.047303e-05,0.739412,nan,3.698308e+11,3.639319e+11 
2590,5027705.895062,4799.954848,3.810922e+24,10.061939,5.435611e+10,2093.212161,1.047099e-05,0.739345,nan,3.699055e+11,3.640068e+11 
2591,5027209.822241,4800.265729,3.810165e+24,10.061928,5.438007e+10,2093.312391,1.046896e-05,0.739278,nan,3.699802e+11,3.640816e+11 
2592,5026713.749420,4800.576588,3.809409e+24,10.061917,5.440403e+10,2093.412602,1.046693e-05,0.739211,nan,3.700548e+11,3.641565e+11 
2593,5026217.676599,4800.887424,3.808653e+24,10.061905,5.442800e+10,2093.512795,1.046489e-05,0.739144,nan,3.701295e+11,3.642313e+11 
2594,5025721.603778,4801.198237,3.807897e+24,10.061894,5.445196e+10,2093.612970,1.046286e-05,0.739077,nan,3.702042e+11,3.643062e+11 
2595,5025225.530957,4801.509027,3.807141e+24,10.061883,5.447593e+10,2093.713126,1.046083e-05,0.739010,nan,3.702788e+11,3.643811e+11 
2596,5024729.458136,4801.819794,3.806385e+24,10.061872,5.449989e+10,2093.813265,1.045880e-05,0.738943,nan,3.703535e+11,3.644559e+11 
2597,5024233.385315,4802.130539,3.805630e+24,10.061861,5.452386e+10,2093.913385,1.045677e-05,0.738876,nan,3.704282e+11,3.645308e+11 
2598,5023737.312494,4802.441260,3.804874e+24,10.061850,5.454783e+10,2094.013488,1.045474e-05,0.738809,nan,3.705029e+11,3.646056e+11 
2599,5023241.239673,4802.751959,3.804118e+24,10.061839,5.457180e+10,2094.113572,1.045271e-05,0.738742,nan,3.705775e+11,3.646805e+11 
2600,5022745.166852,4803.062636,3.803363e+24,10.061828,5.459578e+10,2094.213639,1.045068e-05,0.738675,nan,3.706522e+11,3.647553e+11 
2601,5022249.094031,4803.373289,3.802608e+24,10.061817,5.461975e+10,2094.313687,1.044865e-05,0.738608,nan,3.707269e+11,3.648302e+11 
2602,5021753.021210,4803.683920,3.801852e+24,10.061807,5.464373e+10,2094.413717,1.044663e-05,0.738541,nan,3.708016e+11,3.649051e+11 
2603,5021256.948389,4803.994528,3.801097e+24,10.061796,5.466771e+10,2094.513729,1.044460e-05,0.738475,nan,3.708762e+11,3.649799e+11 
2604,5020760.875568,4804.305114,3.800342e+24,10.061785,5.469169e+10,2094.613723,1.044258e-05,0.738408,nan,3.709509e+11,3.650548e+11 
2605,5020264.802747,4804.615676,3.799587e+24,10.061775,5.471567e+10,2094.713699,1.044055e-05,0.738341,nan,3.710256e+11,3.651297e+11 
2606,5019768.729926,4804.926217,3.798833e+24,10.061764,5.473965e+10,2094.813657,1.043853e-05,0.738274,nan,3.711003e+11,3.652045e+11 
2607,5019272.657105,4805.236734,3.798078e+24,10.061754,5.476363e+10,2094.913597,1.043650e-05,0.738207,nan,3.711749e+11,3.652794e+11 
2608,5018776.584284,4805.547229,3.797323e+24,10.061744,5.478762e+10,2095.013519,1.043448e-05,0.738141,nan,3.712496e+11,3.653542e+11 
2609,5018280.511463,4805.857701,3.796569e+24,10.061733,5.481161e+10,2095.113422,1.043246e-05,0.738074,nan,3.713243e+11,3.654291e+11 
2610,5017784.438642,4806.168150,3.795814e+24,10.061723,5.483559e+10,2095.213308,1.043044e-05,0.738007,nan,3.713990e+11,3.655040e+11 
2611,5017288.365821,4806.478577,3.795060e+24,10.061713,5.485958e+10,2095.313176,1.042842e-05,0.737940,nan,3.714737e+11,3.655789e+11 
2612,5016792.293000,4806.788981,3.794306e+24,10.061703,5.488358e+10,2095.413026,1.042640e-05,0.737874,nan,3.715483e+11,3.656537e+11 
2613,5016296.220179,4807.099363,3.793552e+24,10.061693,5.490757e+10,2095.512858,1.042438e-05,0.737807,nan,3.716230e+11,3.657286e+11 
2614,5015800.147358,4807.409722,3.792798e+24,10.061683,5.493156e+10,2095.612672,1.042236e-05,0.737740,nan,3.716977e+11,3.658035e+11 
2615,5015304.074537,4807.720058,3.792044e+24,10.061673,5.495556e+10,2095.712468,1.042034e-05,0.737674,nan,3.717724e+11,3.658783e+11 
2616,5014808.001717,4808.030372,3.791290e+24,10.061664,5.497956e+10,2095.812246,1.041832e-05,0.737607,nan,3.718471e+11,3.659532e+11 
2617,5014311.928896,4808.340663,3.790536e+24,10.061654,5.500356e+10,2095.912006,1.041631e-05,0.737540,nan,3.719218e+11,3.660281e+11 
2618,5013815.856075,4808.650932,3.789783e+24,10.061644,5.502756e+10,2096.011748,1.041429e-05,0.737474,nan,3.719965e+11,3.661030e+11 
2619,5013319.783254,4808.961178,3.789029e+24,10.061635,5.505156e+10,2096.111472,1.041227e-05,0.737407,nan,3.720711e+11,3.661778e+11 
2620,5012823.710433,4809.271401,3.788276e+24,10.061625,5.507556e+10,2096.211178,1.041026e-05,0.737340,nan,3.721458e+11,3.662527e+11 
2621,5012327.637612,4809.581602,3.787522e+24,10.061616,5.509957e+10,2096.310866,1.040824e-05,0.737274,nan,3.722205e+11,3.663276e+11 
2622,5011831.564791,4809.891781,3.786769e+24,10.061606,5.512357e+10,2096.410536,1.040623e-05,0.737207,nan,3.722952e+11,3.664025e+11 
2623,5011335.491970,4810.201937,3.786016e+24,10.061597,5.514758e+10,2096.510189,1.040422e-05,0.737141,nan,3.723699e+11,3.664774e+11 
2624,5010839.419149,4810.512070,3.785263e+24,10.061588,5.517159e+10,2096.609823,1.040221e-05,0.737074,nan,3.724446e+11,3.665522e+11 
2625,5010343.346328,4810.822181,3.784510e+24,10.061578,5.519560e+10,2096.709439,1.040019e-05,0.737008,nan,3.725193e+11,3.666271e+11 
2626,5009847.273507,4811.132270,3.783757e+24,10.061569,5.521962e+10,2096.809038,1.039818e-05,0.736941,nan,3.725940e+11,3.667020e+11 
2627,5009351.200686,4811.442336,3.783005e+24,10.061560,5.524363e+10,2096.908619,1.039617e-05,0.736875,nan,3.726687e+11,3.667769e+11 
2628,5008855.127865,4811.752379,3.782252e+24,10.061551,5.526765e+10,2097.008182,1.039416e-05,0.736808,nan,3.727434e+11,3.668518e+11 
2629,5008359.055044,4812.062400,3.781500e+24,10.061542,5.529166e+10,2097.107727,1.039216e-05,0.736742,nan,3.728181e+11,3.669267e+11 
2630,5007862.982223,4812.372399,3.780747e+24,10.061534,5.531568e+10,2097.207254,1.039015e-05,0.736675,nan,3.728928e+11,3.670015e+11 
2631,5007366.909402,4812.682375,3.779995e+24,10.061525,5.533970e+10,2097.306763,1.038814e-05,0.736609,nan,3.729675e+11,3.670764e+11 
2632,5006870.836581,4812.992329,3.779243e+24,10.061516,5.536373e+10,2097.406254,1.038613e-05,0.736543,nan,3.730422e+11,3.671513e+11 
2633,5006374.763760,4813.302260,3.778491e+24,10.061507,5.538775e+10,2097.505728,1.038413e-05,0.736476,nan,3.731169e+11,3.672262e+11 
2634,5005878.690939,4813.612169,3.777739e+24,10.061499,5.541178e+10,2097.605184,1.038212e-05,0.736410,nan,3.731916e+11,3.673011e+11 
2635,5005382.618118,4813.922056,3.776987e+24,10.061490,5.543580e+10,2097.704621,1.038012e-05,0.736343,nan,3.732663e+11,3.673760e+11 
2636,5004886.545297,4814.231920,3.776235e+24,10.061482,5.545983e+10,2097.804041,1.037811e-05,0.736277,nan,3.733410e+11,3.674509e+11 
2637,5004390.472476,4814.541762,3.775483e+24,10.061473,5.548386e+10,2097.903444,1.037611e-05,0.736211,nan,3.734157e+11,3.675258e+11 
2638,5003894.399655,4814.851581,3.774732e+24,10.061465,5.550789e+10,2098.002828,1.037411e-05,0.736144,nan,3.734904e+11,3.676007e+11 
2639,5003398.326834,4815.161378,3.773980e+24,10.061457,5.553192e+10,2098.102195,1.037210e-05,0.736078,nan,3.735651e+11,3.676756e+11 
2640,5002902.254013,4815.471153,3.773229e+24,10.061449,5.555596e+10,2098.201543,1.037010e-05,0.736012,nan,3.736398e+11,3.677505e+11 
2641,5002406.181192,4815.780906,3.772478e+24,10.061440,5.557999e+10,2098.300874,1.036810e-05,0.735945,nan,3.737145e+11,3.678254e+11 
2642,5001910.108371,4816.090636,3.771726e+24,10.061432,5.560403e+10,2098.400187,1.036610e-05,0.735879,nan,3.737892e+11,3.679003e+11 
2643,5001414.035550,4816.400343,3.770975e+24,10.061424,5.562807e+10,2098.499483,1.036410e-05,0.735813,nan,3.738639e+11,3.679752e+11 
2644,5000917.962729,4816.710029,3.770224e+24,10.061417,5.565211e+10,2098.598760,1.036210e-05,0.735747,nan,3.739387e+11,3.680501e+11 
2645,5000421.889908,4817.019692,3.769473e+24,10.061409,5.567615e+10,2098.698020,1.036010e-05,0.735681,nan,3.740134e+11,3.681250e+11 
2646,4999925.817087,4817.329333,3.768723e+24,10.061401,5.570020e+10,2098.797262,1.035811e-05,0.735614,nan,3.740881e+11,3.681999e+11 
2647,4999429.744266,4817.638952,3.767972e+24,10.061393,5.572424e+10,2098.896487,1.035611e-05,0.735548,nan,3.741628e+11,3.682748e+11 
2648,4998933.671445,4817.948548,3.767221e+24,10.061386,5.574829e+10,2098.995693,1.035411e-05,0.735482,nan,3.742375e+11,3.683497e+11 
2649,4998437.598624,4818.258122,3.766471e+24,10.061378,5.577233e+10,2099.094882,1.035212e-05,0.735416,nan,3.743122e+11,3.684246e+11 
2650,4997941.525803,4818.567674,3.765720e+24,10.061370,5.579638e+10,2099.194053,1.035012e-05,0.735350,nan,3.743869e+11,3.684995e+11 
2651,4997445.452982,4818.877204,3.764970e+24,10.061363,5.582044e+10,2099.293207,1.034813e-05,0.735284,nan,3.744617e+11,3.685744e+11 
2652,4996949.380161,4819.186711,3.764220e+24,10.061356,5.584449e+10,2099.392342,1.034613e-05,0.735217,nan,3.745364e+11,3.686493e+11 
2653,4996453.307340,4819.496196,3.763470e+24,10.061348,5.586854e+10,2099.491460,1.034414e-05,0.735151,nan,3.746111e+11,3.687242e+11 
2654,4995957.234519,4819.805659,3.762720e+24,10.061341,5.589260e+10,2099.590560,1.034215e-05,0.735085,nan,3.746858e+11,3.687991e+11 
2655,4995461.161698,4820.115100,3.761970e+24,10.061334,5.591666e+10,2099.689643,1.034016e-05,0.735019,nan,3.747605e+11,3.688740e+11 
2656,4994965.088877,4820.424518,3.761220e+24,10.061327,5.594071e+10,2099.788708,1.033817e-05,0.734953,nan,3.748353e+11,3.689489e+11 
2657,4994469.016056,4820.733915,3.760471e+24,10.061320,5.596477e+10,2099.887755,1.033618e-05,0.734887,nan,3.749100e+11,3.690238e+11 
2658,4993972.943235,4821.043289,3.759721e+24,10.061313,5.598884e+10,2099.986784,1.033419e-05,0.734821,nan,3.749847e+11,3.690987e+11 
2659,4993476.870414,4821.352641,3.758971e+24,10.061306,5.601290e+10,2100.085796,1.033220e-05,0.734755,nan,3.750594e+11,3.691737e+11 
2660,4992980.797593,4821.661971,3.758222e+24,10.061299,5.603696e+10,2100.184790,1.033021e-05,0.734689,nan,3.751342e+11,3.692486e+11 
2661,4992484.724772,4821.971279,3.757473e+24,10.061292,5.606103e+10,2100.283767,1.032822e-05,0.734623,nan,3.752089e+11,3.693235e+11 
2662,4991988.651951,4822.280565,3.756724e+24,10.061286,5.608510e+10,2100.382726,1.032623e-05,0.734557,nan,3.752836e+11,3.693984e+11 
2663,4991492.579130,4822.589828,3.755975e+24,10.061279,5.610917e+10,2100.481667,1.032425e-05,0.734491,nan,3.753583e+11,3.694733e+11 
2664,4990996.506309,4822.899069,3.755226e+24,10.061272,5.613324e+10,2100.580590,1.032226e-05,0.734425,nan,3.754331e+11,3.695482e+11 
2665,4990500.433488,4823.208289,3.754477e+24,10.061266,5.615731e+10,2100.679496,1.032028e-05,0.734359,nan,3.755078e+11,3.696232e+11 
2666,4990004.360667,4823.517486,3.753728e+24,10.061259,5.618138e+10,2100.778385,1.031829e-05,0.734293,nan,3.755825e+11,3.696981e+11 
2667,4989508.287846,4823.826661,3.752979e+24,10.061253,5.620546e+10,2100.877255,1.031631e-05,0.734228,nan,3.756573e+11,3.697730e+11 
2668,4989012.215025,4824.135814,3.752231e+24,10.061247,5.622954e+10,2100.976108,1.031433e-05,0.734162,nan,3.757320e+11,3.698479e+11 
2669,4988516.142204,4824.444945,3.751482e+24,10.061241,5.625362e+10,2101.074944,1.031234e-05,0.734096,nan,3.758067e+11,3.699229e+11 
2670,4988020.069383,4824.754054,3.750734e+24,10.061235,5.627770e+10,2101.173762,1.031036e-05,0.734030,nan,3.758815e+11,3.699978e+11 
2671,4987523.996562,4825.063141,3.749986e+24,10.061228,5.630178e+10,2101.272562,1.030838e-05,0.733964,nan,3.759562e+11,3.700727e+11 
2672,4987027.923741,4825.372206,3.749237e+24,10.061222,5.632586e+10,2101.371345,1.030640e-05,0.733898,nan,3.760309e+11,3.701476e+11 
2673,4986531.850920,4825.681249,3.748489e+24,10.061216,5.634995e+10,2101.470110,1.030442e-05,0.733833,nan,3.761057e+11,3.702226e+11 
2674,4986035.778099,4825.990270,3.747741e+24,10.061211,5.637403e+10,2101.568857,1.030244e-05,0.733767,nan,3.761804e+11,3.702975e+11 
2675,4985539.705278,4826.299269,3.746994e+24,10.061205,5.639812e+10,2101.667587,1.030046e-05,0.733701,nan,3.762551e+11,3.703724e+11 
2676,4985043.632457,4826.608246,3.746246e+24,10.061199,5.642221e+10,2101.766300,1.029848e-05,0.733635,nan,3.763299e+11,3.704474e+11 
2677,4984547.559636,4826.917201,3.745498e+24,10.061193,5.644630e+10,2101.864994,1.029651e-05,0.733569,nan,3.764046e+11,3.705223e+11 
2678,4984051.486815,4827.226134,3.744751e+24,10.061188,5.647039e+10,2101.963672,1.029453e-05,0.733504,nan,3.764794e+11,3.705972e+11 
2679,4983555.413994,4827.535045,3.744003e+24,10.061182,5.649449e+10,2102.062331,1.029255e-05,0.733438,nan,3.765541e+11,3.706722e+11 
2680,4983059.341173,4827.843934,3.743256e+24,10.061177,5.651858e+10,2102.160974,1.029058e-05,0.733372,nan,3.766289e+11,3.707471e+11 
2681,4982563.268352,4828.152801,3.742508e+24,10.061172,5.654268e+10,2102.259598,1.028860e-05,0.733307,nan,3.767036e+11,3.708220e+11 
2682,4982067.195531,4828.461646,3.741761e+24,10.061166,5.656678e+10,2102.358206,1.028663e-05,0.733241,nan,3.767783e+11,3.708970e+11 
2683,4981571.122710,4828.770469,3.741014e+24,10.061161,5.659088e+10,2102.456795,1.028465e-05,0.733175,nan,3.768531e+11,3.709719e+11 
2684,4981075.049889,4829.079271,3.740267e+24,10.061156,5.661498e+10,2102.555368,1.028268e-05,0.733110,nan,3.769278e+11,3.710468e+11 
2685,4980578.977068,4829.388050,3.739520e+24,10.061151,5.663908e+10,2102.653922,1.028071e-05,0.733044,nan,3.770026e+11,3.711218e+11 
2686,4980082.904247,4829.696808,3.738774e+24,10.061146,5.666319e+10,2102.752459,1.027874e-05,0.732979,nan,3.770773e+11,3.711967e+11 
2687,4979586.831426,4830.005543,3.738027e+24,10.061141,5.668729e+10,2102.850979,1.027677e-05,0.732913,nan,3.771521e+11,3.712717e+11 
2688,4979090.758605,4830.314257,3.737280e+24,10.061136,5.671140e+10,2102.949481,1.027480e-05,0.732847,nan,3.772268e+11,3.713466e+11 
2689,4978594.685784,4830.622949,3.736534e+24,10.061131,5.673551e+10,2103.047966,1.027283e-05,0.732782,nan,3.773016e+11,3.714215e+11 
2690,4978098.612963,4830.931619,3.735788e+24,10.061126,5.675962e+10,2103.146433,1.027086e-05,0.732716,nan,3.773763e+11,3.714965e+11 
2691,4977602.540143,4831.240267,3.735041e+24,10.061122,5.678373e+10,2103.244883,1.026889e-05,0.732651,nan,3.774511e+11,3.715714e+11 
2692,4977106.467322,4831.548894,3.734295e+24,10.061117,5.680784e+10,2103.343316,1.026692e-05,0.732585,nan,3.775259e+11,3.716464e+11 
2693,4976610.394501,4831.857498,3.733549e+24,10.061112,5.683196e+10,2103.441731,1.026495e-05,0.732520,nan,3.776006e+11,3.717213e+11 
2694,4976114.321680,4832.166081,3.732803e+24,10.061108,5.685608e+10,2103.540128,1.026299e-05,0.732454,nan,3.776754e+11,3.717963e+11 
2695,4975618.248859,4832.474642,3.732057e+24,10.061104,5.688019e+10,2103.638508,1.026102e-05,0.732389,nan,3.777501e+11,3.718712e+11 
2696,4975122.176038,4832.783181,3.731312e+24,10.061099,5.690431e+10,2103.736871,1.025906e-05,0.732323,nan,3.778249e+11,3.719462e+11 
2697,4974626.103217,4833.091698,3.730566e+24,10.061095,5.692844e+10,2103.835216,1.025709e-05,0.732258,nan,3.778996e+11,3.720211e+11 
2698,4974130.030396,4833.400194,3.729820e+24,10.061091,5.695256e+10,2103.933544,1.025513e-05,0.732192,nan,3.779744e+11,3.720961e+11 
2699,4973633.957575,4833.708668,3.729075e+24,10.061087,5.697668e+10,2104.031855,1.025317e-05,0.732127,nan,3.780492e+11,3.721710e+11 
2700,4973137.884754,4834.017120,3.728330e+24,10.061083,5.700081e+10,2104.130148,1.025120e-05,0.732062,nan,3.781239e+11,3.722460e+11 
2701,4972641.811933,4834.325550,3.727584e+24,10.061079,5.702494e+10,2104.228423,1.024924e-05,0.731996,nan,3.781987e+11,3.723209e+11 
2702,4972145.739112,4834.633959,3.726839e+24,10.061075,5.704907e+10,2104.326682,1.024728e-05,0.731931,nan,3.782734e+11,3.723959e+11 
