a1,a2,a3,b1,b2,b3
-0.148182,0.513972,-0.615646,4.687559,-16.343818,19.367376
-0.148025,0.520274,-0.620721,4.681899,-16.555534,19.537361
-0.148416,0.518584,-0.618621,4.694846,-16.502004,19.469820
-0.148755,0.513471,-0.614037,4.706246,-16.326481,19.312334
-0.148294,0.516482,-0.617116,4.691185,-16.429068,19.416243
-0.149077,0.516688,-0.617140,4.717350,-16.435589,19.417951
-0.148429,0.517310,-0.616806,4.695224,-16.459330,19.408523
-0.147895,0.518360,-0.618354,4.677526,-16.494174,19.459737
-0.148184,0.515029,-0.616595,4.687160,-16.379374,19.399129
-0.147275,0.518242,-0.619226,4.656139,-16.493615,19.492512
-0.148571,0.517948,-0.617932,4.700339,-16.481026,19.446220
-0.147500,0.513461,-0.616124,4.663948,-16.330354,19.387245
-0.147465,0.519295,-0.620870,4.662768,-16.525735,19.545633
-0.147759,0.516887,-0.618403,4.672029,-16.441123,19.460396
-0.148852,0.516570,-0.616671,4.709825,-16.430256,19.400027
-0.148798,0.515612,-0.616906,4.708013,-16.399797,19.410570
-0.148623,0.516075,-0.616547,4.701821,-16.414065,19.397318
-0.147191,0.515788,-0.616998,4.653123,-16.411590,19.418638
-0.147799,0.518768,-0.619050,4.673363,-16.506092,19.482772
-0.147963,0.514877,-0.617247,4.678790,-16.373572,19.422089
-0.148298,0.516817,-0.618033,4.690922,-16.439271,19.447176
-0.147768,0.512169,-0.614026,4.673049,-16.285641,19.315023
-0.148562,0.518044,-0.618868,4.699382,-16.479724,19.475698
-0.147495,0.518680,-0.619978,4.663514,-16.500977,19.511998
-0.147641,0.516793,-0.617978,4.669017,-16.440563,19.446424
-0.148138,0.516228,-0.616640,4.685564,-16.423051,19.403151
-0.147505,0.512043,-0.614588,4.663789,-16.278969,19.333058
-0.148328,0.518017,-0.618618,4.691574,-16.482559,19.469197
-0.148668,0.517807,-0.617362,4.703118,-16.477525,19.428624
-0.148207,0.519386,-0.619433,4.688129,-16.529216,19.496314
-0.148972,0.516876,-0.616066,4.714481,-16.446134,19.383340
-0.149383,0.515432,-0.615480,4.727902,-16.391842,19.359831
-0.148191,0.514677,-0.616222,4.687701,-16.367663,19.386798
-0.148054,0.519623,-0.620021,4.682812,-16.533954,19.514162
-0.148340,0.519172,-0.619008,4.692326,-16.522738,19.483473
-0.149022,0.513117,-0.613683,4.715327,-16.315035,19.300856
-0.148057,0.517900,-0.618396,4.682983,-16.476314,19.459283
-0.148631,0.520086,-0.620696,4.701786,-16.548800,19.537417
-0.148335,0.519645,-0.619010,4.691593,-16.536632,19.482105
-0.147809,0.518552,-0.618881,4.674581,-16.500098,19.477307
-0.148246,0.515410,-0.616568,4.689313,-16.393476,19.399052
-0.147358,0.518401,-0.619767,4.658755,-16.496502,19.509094
-0.148334,0.516982,-0.618638,4.691986,-16.445724,19.468886
-0.147583,0.514215,-0.616450,4.666356,-16.354874,19.397792
-0.148351,0.519114,-0.620110,4.692656,-16.515158,19.516799
-0.147170,0.519593,-0.621744,4.652262,-16.532429,19.573257
-0.148833,0.516378,-0.616547,4.709096,-16.424082,19.396298
-0.148196,0.517768,-0.619094,4.687378,-16.471576,19.483782
-0.148728,0.518867,-0.618799,4.705266,-16.508536,19.473612
-0.147746,0.516400,-0.617034,4.672277,-16.429155,19.416331
-0.148084,0.519149,-0.618889,4.683268,-16.520609,19.478257
-0.147939,0.512858,-0.615902,4.677699,-16.304638,19.376581
-0.147764,0.517797,-0.619400,4.673049,-16.471236,19.491903
-0.148037,0.511273,-0.613230,4.681872,-16.253744,19.287075
-0.148268,0.521322,-0.621100,4.689584,-16.591251,19.551349
-0.147866,0.518395,-0.619202,4.676083,-16.492494,19.486648
-0.147257,0.517262,-0.618989,4.656072,-16.455631,19.479990
-0.147988,0.516116,-0.615922,4.680586,-16.421347,19.380265
-0.148187,0.516233,-0.616757,4.687141,-16.420809,19.405190
-0.148373,0.517740,-0.618509,4.693361,-16.471384,19.463855
-0.148839,0.519757,-0.618801,4.708902,-16.543351,19.477080
-0.147727,0.520170,-0.620829,4.671812,-16.556709,19.544267
-0.149246,0.516333,-0.615490,4.723534,-16.426881,19.363475
-0.148466,0.516645,-0.617196,4.696269,-16.434573,19.420308
-0.148226,0.514746,-0.616344,4.688754,-16.369107,19.390394
-0.148144,0.519174,-0.619533,4.685847,-16.518366,19.497287
-0.148377,0.518658,-0.618604,4.693910,-16.505603,19.469752
-0.148970,0.514213,-0.614688,4.713529,-16.351877,19.334809
-0.148142,0.518735,-0.618675,4.686168,-16.503001,19.466835
-0.148662,0.518054,-0.618612,4.702923,-16.480918,19.467164
-0.148262,0.518991,-0.619034,4.689418,-16.513613,19.481963
-0.147524,0.517741,-0.617872,4.665207,-16.474523,19.444061
-0.148278,0.515780,-0.616832,4.690362,-16.406050,19.407748
-0.147467,0.518512,-0.619766,4.662733,-16.498979,19.507462
-0.147549,0.518581,-0.621379,4.664921,-16.497063,19.560372
-0.147645,0.517797,-0.619689,4.668389,-16.475565,19.507060
-0.148286,0.519257,-0.620223,4.690364,-16.519526,19.520097
-0.147028,0.519005,-0.621454,4.647577,-16.513233,19.563855
-0.149171,0.517794,-0.616977,4.720562,-16.472123,19.410942
-0.148177,0.517987,-0.619923,4.686819,-16.477600,19.510948
-0.147905,0.513490,-0.614537,4.676669,-16.331149,19.333787
-0.148005,0.516123,-0.616142,4.681039,-16.420894,19.386809
-0.148066,0.517162,-0.617588,4.682863,-16.453275,19.434290
-0.147728,0.517667,-0.619309,4.670928,-16.466870,19.490632
-0.147912,0.518078,-0.619275,4.678016,-16.481804,19.488725
-0.147929,0.511596,-0.613915,4.678068,-16.263827,19.310041
-0.147917,0.520655,-0.620871,4.677825,-16.570253,19.544491
-0.147315,0.519559,-0.621308,4.657175,-16.529657,19.556585
-0.147535,0.515701,-0.617245,4.665204,-16.405885,19.424260
-0.148339,0.516797,-0.616845,4.692268,-16.441416,19.409467
-0.147973,0.516432,-0.616532,4.679997,-16.427160,19.397008
-0.148164,0.517196,-0.618206,4.686166,-16.453729,19.454169
-0.148278,0.519190,-0.619200,4.690015,-16.524239,19.490574
-0.148064,0.519147,-0.619348,4.683257,-16.520249,19.492672
-0.149028,0.515392,-0.614942,4.716345,-16.395110,19.345198
-0.148585,0.517339,-0.617056,4.700695,-16.459751,19.416129
-0.147973,0.513770,-0.616095,4.680105,-16.336227,19.382513
-0.147244,0.521100,-0.621777,4.655311,-16.584112,19.573449
-0.148699,0.517611,-0.617570,4.704574,-16.469976,19.434555
-0.148806,0.515842,-0.615237,4.708228,-16.411721,19.356039
-0.148464,0.518620,-0.618219,4.696964,-16.500112,19.452342
-0.148632,0.518348,-0.619294,4.702105,-16.487739,19.487248
-0.147745,0.521610,-0.621946,4.671897,-16.606447,19.583874
-0.148108,0.517209,-0.617042,4.684584,-16.456254,19.416393
-0.148402,0.515266,-0.616412,4.694708,-16.388306,19.393087
-0.147536,0.518548,-0.619550,4.665197,-16.501135,19.500788
-0.147691,0.518510,-0.620711,4.669855,-16.495566,19.538342
-0.147046,0.518093,-0.620940,4.647859,-16.484426,19.548346
-0.148230,0.519835,-0.620377,4.688564,-16.541272,19.526883
-0.146360,0.518821,-0.621436,4.625196,-16.507552,19.563388
-0.148087,0.517031,-0.618324,4.683543,-16.446278,19.457494
-0.148277,0.517755,-0.618839,4.690076,-16.470959,19.475105
-0.148067,0.516597,-0.617113,4.682824,-16.435613,19.419365
-0.148091,0.514405,-0.615301,4.684056,-16.360597,19.357238
-0.148486,0.516311,-0.617439,4.696882,-16.423237,19.428947
-0.148013,0.517872,-0.619814,4.680435,-16.470247,19.505202
-0.147997,0.516413,-0.618009,4.680843,-16.423196,19.444191
-0.147938,0.511411,-0.613355,4.678403,-16.257952,19.290643
-0.148166,0.522059,-0.621461,4.686145,-16.618818,19.565412
-0.148559,0.518687,-0.618937,4.699458,-16.502619,19.478161
-0.147935,0.516978,-0.618860,4.678817,-16.447035,19.477596
-0.148647,0.515630,-0.615060,4.702853,-16.401853,19.349264
-0.147834,0.517531,-0.617928,4.675205,-16.464302,19.444278
-0.147952,0.518824,-0.619724,4.678955,-16.508683,19.505399
-0.147617,0.517506,-0.619182,4.667704,-16.466597,19.489513
-0.149348,0.517597,-0.616508,4.726853,-16.467776,19.396516
-0.148060,0.513355,-0.614653,4.683141,-16.324329,19.334684
-0.148416,0.517405,-0.616824,4.694789,-16.463680,19.409935
-0.147695,0.513054,-0.615705,4.670383,-16.312925,19.370470
-0.147974,0.516776,-0.617810,4.680005,-16.438890,19.440726
-0.148445,0.517767,-0.618265,4.695831,-16.475886,19.458812
-0.148608,0.518671,-0.617845,4.701342,-16.505357,19.443147
-0.148743,0.518530,-0.617851,4.706481,-16.497307,19.439888
-0.148630,0.520870,-0.621357,4.701962,-16.575608,19.559189
-0.147176,0.521409,-0.622616,4.652573,-16.599884,19.606644
-0.147704,0.518860,-0.619002,4.671056,-16.511190,19.481632
-0.147831,0.512641,-0.615368,4.675202,-16.299708,19.358483
-0.147523,0.518729,-0.619720,4.664774,-16.507125,19.506406
-0.147443,0.518971,-0.621448,4.661537,-16.510594,19.562525
-0.148474,0.516406,-0.618600,4.696019,-16.426388,19.468832
-0.148303,0.518955,-0.619071,4.691028,-16.513882,19.484509
-0.147408,0.518663,-0.619734,4.660696,-16.505412,19.508015
-0.147882,0.517060,-0.618941,4.676517,-16.444108,19.476212
-0.148161,0.516955,-0.618097,4.686135,-16.442862,19.449269
-0.148586,0.514558,-0.614452,4.700161,-16.366841,19.329618
-0.147833,0.512194,-0.613899,4.675195,-16.286032,19.310556
-0.148501,0.516963,-0.617504,4.697632,-16.446427,19.431306
-0.148264,0.519766,-0.620606,4.689316,-16.538660,19.534909
-0.148048,0.520731,-0.621560,4.682736,-16.568861,19.563636
-0.147695,0.514592,-0.615727,4.670016,-16.368662,19.373389
-0.147492,0.518490,-0.619734,4.663187,-16.499404,19.508620
-0.148207,0.519575,-0.619183,4.687169,-16.534832,19.488535
-0.148777,0.514792,-0.615216,4.707365,-16.372351,19.353215
-0.148569,0.515991,-0.615758,4.700170,-16.414972,19.372996
-0.148330,0.514876,-0.614025,4.692077,-16.375912,19.312999
-0.147699,0.518144,-0.619650,4.670485,-16.485993,19.503302
-0.147690,0.517878,-0.619528,4.670280,-16.477912,19.500246
-0.148958,0.517627,-0.617131,4.713483,-16.468815,19.417992
-0.148049,0.514797,-0.616285,4.682655,-16.371212,19.388720
-0.148944,0.517700,-0.615739,4.712720,-16.474645,19.373896
-0.147419,0.509857,-0.613590,4.660846,-16.203763,19.298786
-0.149167,0.510632,-0.610834,4.721156,-16.232048,19.204585
-0.149890,0.515444,-0.614501,4.744702,-16.395608,19.330144
-0.148452,0.519466,-0.619141,4.696150,-16.530467,19.485646
-0.148120,0.516741,-0.617302,4.685241,-16.436580,19.421722
-0.148414,0.520152,-0.620709,4.694542,-16.552355,19.538262
-0.148449,0.521787,-0.620899,4.696175,-16.610419,19.545841
-0.147182,0.520274,-0.620963,4.653422,-16.558940,19.548093
-0.147753,0.513610,-0.615413,4.672383,-16.334608,19.361700
-0.146960,0.516503,-0.619823,4.644938,-16.430166,19.510698
-0.146761,0.521062,-0.624127,4.638714,-16.579107,19.651210
-0.148610,0.515906,-0.617390,4.700815,-16.409315,19.427431
-0.148137,0.520199,-0.621354,4.685643,-16.552980,19.559243
-0.147557,0.514281,-0.616309,4.665552,-16.357521,19.393149
-0.147818,0.515782,-0.618067,4.674478,-16.400719,19.446556
-0.148502,0.516431,-0.617182,4.697837,-16.425023,19.417879
-0.148194,0.515611,-0.616159,4.687055,-16.402172,19.387279
-0.147464,0.513809,-0.615638,4.662500,-16.341610,19.370288
-0.149020,0.513580,-0.614023,4.715739,-16.333892,19.314616
-0.149013,0.519454,-0.619478,4.715077,-16.526804,19.495153
-0.148079,0.520900,-0.621401,4.683576,-16.574755,19.558715
-0.147091,0.518036,-0.620288,4.649639,-16.480894,19.524535
-0.147442,0.519134,-0.620476,4.661556,-16.520834,19.533436
-0.147095,0.518267,-0.619907,4.649161,-16.491927,19.515010
-0.148980,0.514953,-0.614999,4.714295,-16.378619,19.346301
-0.148664,0.514973,-0.614560,4.703339,-16.381667,19.333480
-0.147966,0.515690,-0.616520,4.679595,-16.401302,19.396266
-0.147713,0.518133,-0.619291,4.671099,-16.485762,19.491229
-0.146658,0.517376,-0.621092,4.635499,-16.461032,19.553305
-0.148295,0.518912,-0.619326,4.691100,-16.509998,19.489949
-0.147795,0.512290,-0.614344,4.674377,-16.286869,19.323385
-0.148676,0.520963,-0.619982,4.703930,-16.580548,19.513546
-0.148234,0.512344,-0.613965,4.688724,-16.289586,19.311743
-0.148802,0.511611,-0.612243,4.708768,-16.266848,19.253825
-0.149211,0.515985,-0.615941,4.721937,-16.412674,19.377491
-0.148445,0.519801,-0.619350,4.695935,-16.542126,19.492902
-0.148826,0.515124,-0.615294,4.709024,-16.381267,19.353438
-0.148290,0.519401,-0.621155,4.689979,-16.522610,19.550730
-0.148268,0.521719,-0.621132,4.689941,-16.607924,19.553732
-0.147396,0.518767,-0.619385,4.660290,-16.508369,19.495271
-0.148579,0.513178,-0.613748,4.700423,-16.319804,19.305279
-0.147756,0.515189,-0.617401,4.672290,-16.385850,19.428102
-0.147490,0.517878,-0.619806,4.663523,-16.474519,19.507098
-0.148447,0.516556,-0.618321,4.695179,-16.431750,19.459555
-0.148192,0.522535,-0.622808,4.687672,-16.633789,19.609265
-0.147308,0.517415,-0.619222,4.657067,-16.461200,19.489528
-0.148088,0.517364,-0.618916,4.683625,-16.455241,19.475762
-0.148455,0.516353,-0.617398,4.696184,-16.421433,19.424564
-0.148549,0.516340,-0.616031,4.699071,-16.427847,19.383501
-0.147331,0.514162,-0.615972,4.657943,-16.352836,19.380933
-0.148280,0.514481,-0.615237,4.690411,-16.362596,19.354421
-0.147412,0.515374,-0.618326,4.660656,-16.393679,19.460601
-0.148145,0.521920,-0.622035,4.685755,-16.609475,19.580345
-0.147255,0.519819,-0.621350,4.655164,-16.541890,19.560652
-0.148034,0.517964,-0.618719,4.681965,-16.479868,19.472224
-0.147987,0.518324,-0.618625,4.679761,-16.496119,19.472553
-0.148749,0.518305,-0.618415,4.706078,-16.489047,19.459757
-0.147995,0.515459,-0.615969,4.680799,-16.396320,19.379787
-0.147870,0.515277,-0.616065,4.676282,-16.388353,19.381618
-0.147535,0.516921,-0.618817,4.664779,-16.443564,19.474663
-0.147487,0.515961,-0.618419,4.663462,-16.412664,19.462590
-0.148521,0.518681,-0.618497,4.698927,-16.502786,19.462180
-0.147951,0.513499,-0.616261,4.678765,-16.327224,19.388527
-0.148891,0.519445,-0.618817,4.711074,-16.531059,19.476207
-0.147396,0.512677,-0.615599,4.660519,-16.297791,19.364812
-0.148858,0.511749,-0.612306,4.710643,-16.271230,19.255712
-0.148683,0.514931,-0.615863,4.704014,-16.376668,19.375080
-0.148415,0.520385,-0.618915,4.695272,-16.563775,19.479258
-0.148643,0.511762,-0.612220,4.702853,-16.269061,19.250699
-0.148335,0.518377,-0.620022,4.691667,-16.489002,19.513052
-0.148258,0.522198,-0.621291,4.689693,-16.624977,19.559578
-0.146917,0.519134,-0.620559,4.643962,-16.520707,19.535235
-0.148569,0.511600,-0.612402,4.699940,-16.268325,19.261650
-0.147662,0.515398,-0.617917,4.669018,-16.393693,19.446280
-0.147420,0.518962,-0.620454,4.661248,-16.511769,19.529159
-0.148757,0.516744,-0.616735,4.706235,-16.438497,19.405086
-0.148195,0.520686,-0.621519,4.687429,-16.569926,19.565139
-0.146549,0.518223,-0.620765,4.631063,-16.490150,19.543580
-0.148512,0.513410,-0.614793,4.697798,-16.324874,19.339381
-0.149101,0.514513,-0.615358,4.717979,-16.357558,19.354669
-0.148031,0.517637,-0.617954,4.681450,-16.470052,19.447406
-0.146883,0.515795,-0.618006,4.642757,-16.407045,19.448933
-0.148751,0.515545,-0.615592,4.706368,-16.398704,19.366154
-0.147139,0.515016,-0.618119,4.651467,-16.381033,19.453093
-0.147323,0.519015,-0.620665,4.657665,-16.512267,19.535975
-0.147845,0.517474,-0.620630,4.675013,-16.459291,19.534434
-0.148296,0.514631,-0.615281,4.691005,-16.369262,19.357604
-0.148101,0.516564,-0.617281,4.683876,-16.435620,19.426050
-0.148156,0.519625,-0.619736,4.685984,-16.536264,19.506232
-0.147708,0.515628,-0.617054,4.670970,-16.401529,19.416273
-0.147751,0.515294,-0.615889,4.672260,-16.388579,19.375259
-0.147710,0.518183,-0.619769,4.670796,-16.486015,19.506666
-0.148595,0.514834,-0.616275,4.701067,-16.373741,19.389179
-0.147754,0.516511,-0.618900,4.671858,-16.431122,19.479964
-0.148519,0.513124,-0.615280,4.697555,-16.313107,19.354631
-0.148806,0.517696,-0.618148,4.708146,-16.470038,19.452586
-0.147433,0.513109,-0.615932,4.661752,-16.312473,19.376097
-0.148368,0.515775,-0.616764,4.693554,-16.407991,19.407262
-0.149656,0.514245,-0.613586,4.737279,-16.355051,19.298728
-0.148145,0.517852,-0.618061,4.686108,-16.477702,19.450390
-0.148754,0.513110,-0.613743,4.706397,-16.313100,19.301314
-0.148997,0.516649,-0.616350,4.714532,-16.436656,19.392948
-0.148595,0.517710,-0.618544,4.701084,-16.468418,19.463608
-0.147288,0.516701,-0.617605,4.656637,-16.440584,19.437046
-0.148849,0.514478,-0.613844,4.709502,-16.368406,19.311824
-0.147594,0.514393,-0.617335,4.666646,-16.360244,19.427242
-0.147360,0.520598,-0.622183,4.659295,-16.566213,19.586812
-0.148535,0.513599,-0.615473,4.698030,-16.330029,19.362324
-0.148006,0.520864,-0.622062,4.680889,-16.575442,19.583216
-0.147904,0.515726,-0.617181,4.677319,-16.404542,19.420849
-0.148382,0.512101,-0.614350,4.693460,-16.280689,19.324660
-0.148455,0.514977,-0.616098,4.696170,-16.377404,19.382651
-0.148653,0.516523,-0.616108,4.702712,-16.432550,19.384641
-0.147077,0.516240,-0.618954,4.649376,-16.420802,19.480315
-0.149311,0.514352,-0.614314,4.725610,-16.357495,19.322200
-0.147932,0.516496,-0.618282,4.678428,-16.430260,19.457837
-0.147724,0.518752,-0.619819,4.671290,-16.505392,19.508611
-0.148101,0.518387,-0.619897,4.683731,-16.493084,19.511374
-0.148053,0.516411,-0.617561,4.682711,-16.428403,19.433867
-0.148230,0.517288,-0.617518,4.688297,-16.459936,19.433601
-0.148290,0.521024,-0.620556,4.690516,-16.584125,19.534135
-0.147491,0.517433,-0.618676,4.663716,-16.463042,19.471138
-0.148437,0.514849,-0.614866,4.695471,-16.375080,19.341840
-0.147767,0.518268,-0.620176,4.672473,-16.487622,19.519760
-0.148740,0.515519,-0.616755,4.706006,-16.395547,19.404312
-0.147489,0.519157,-0.621292,4.662985,-16.521641,19.561391
-0.148608,0.514259,-0.615882,4.701018,-16.352926,19.375603
-0.148734,0.518793,-0.618822,4.705725,-16.506507,19.474416
-0.148093,0.513356,-0.615195,4.683792,-16.320064,19.350294
-0.148030,0.515811,-0.617022,4.682034,-16.409029,19.416029
-0.149535,0.514258,-0.614291,4.732785,-16.353531,19.321466
-0.147974,0.517523,-0.617674,4.680199,-16.465788,19.436828
-0.148791,0.513656,-0.614397,4.708023,-16.329747,19.322183
-0.148746,0.521472,-0.620458,4.706310,-16.599344,19.530903
-0.148735,0.517432,-0.618175,4.705834,-16.458542,19.450702
-0.147639,0.517671,-0.619044,4.668702,-16.469858,19.482861
-0.148607,0.515511,-0.616184,4.701378,-16.399172,19.387796
-0.147570,0.516823,-0.618961,4.666090,-16.441126,19.480485
-0.147885,0.519305,-0.620752,4.677111,-16.523016,19.538769
-0.148446,0.518316,-0.618870,4.695640,-16.490251,19.476098
-0.148236,0.522578,-0.623265,4.688801,-16.632270,19.622592
-0.147098,0.516735,-0.619706,4.649948,-16.438154,19.506404
-0.148120,0.514366,-0.616299,4.684614,-16.357475,19.390397
-0.147885,0.514655,-0.616566,4.676710,-16.366364,19.398684
-0.148287,0.517027,-0.617408,4.690397,-16.448426,19.427938
-0.147547,0.516208,-0.618267,4.665546,-16.421607,19.457952
-0.148876,0.515472,-0.615588,4.710866,-16.396388,19.366096
-0.147579,0.519078,-0.620414,4.666578,-16.519009,19.530681
-0.147231,0.516721,-0.618616,4.654604,-16.438403,19.469429
-0.148688,0.517526,-0.617777,4.704279,-16.463665,19.438300
-0.147825,0.518620,-0.619067,4.675232,-16.503912,19.484721
-0.148133,0.515859,-0.616569,4.685109,-16.409655,19.400116
-0.148526,0.521570,-0.621319,4.698560,-16.600126,19.558031
-0.146878,0.517354,-0.619642,4.642793,-16.459896,19.503671
-0.148360,0.514869,-0.615276,4.692776,-16.377382,19.357207
-0.147661,0.519902,-0.621193,4.668946,-16.543940,19.554613
-0.148871,0.516625,-0.617459,4.710455,-16.432968,19.427834
-0.147509,0.520789,-0.622207,4.663640,-16.577533,19.592701
-0.148530,0.514852,-0.616443,4.698353,-16.373002,19.394641
-0.149066,0.517991,-0.617631,4.717192,-16.478521,19.433143
-0.148151,0.515846,-0.617154,4.685943,-16.406318,19.417655
-0.147696,0.515422,-0.617255,4.670598,-16.396448,19.424858
-0.148311,0.516369,-0.617335,4.691291,-16.425605,19.424893
-0.147572,0.517870,-0.617908,4.666613,-16.479010,19.445532
-0.147852,0.515506,-0.617311,4.675913,-16.394496,19.423050
-0.148706,0.520217,-0.618375,4.705490,-16.558115,19.460253
-0.148645,0.517950,-0.619419,4.702472,-16.474385,19.491833
-0.147628,0.517728,-0.619021,4.668387,-16.469936,19.480165
-0.148077,0.514970,-0.616316,4.683341,-16.381208,19.392583
-0.147890,0.516072,-0.617524,4.678006,-16.415298,19.430077
-0.147454,0.517648,-0.619699,4.662321,-16.467897,19.504491
-0.147760,0.517330,-0.619810,4.672128,-16.455976,19.508211
-0.147970,0.520435,-0.621537,4.679580,-16.562335,19.566720
-0.147432,0.515186,-0.618738,4.660980,-16.384096,19.472903
-0.148133,0.516088,-0.617616,4.684881,-16.414503,19.434079
-0.147759,0.516009,-0.618614,4.672466,-16.411049,19.467336
-0.148805,0.517150,-0.617115,4.707984,-16.451788,19.417373
-0.147163,0.517582,-0.619396,4.652752,-16.469589,19.496874
-0.149396,0.515350,-0.614585,4.728556,-16.392061,19.331940
-0.147980,0.517898,-0.618957,4.679799,-16.478615,19.481773
-0.147752,0.513013,-0.615469,4.672068,-16.312039,19.363024
-0.148381,0.517754,-0.617950,4.693994,-16.472443,19.444866
-0.147692,0.519394,-0.619253,4.670925,-16.531772,19.491903
-0.147607,0.517751,-0.619054,4.666754,-16.470940,19.482862
-0.148570,0.517502,-0.617376,4.700087,-16.462531,19.424673
-0.146951,0.517322,-0.619748,4.645146,-16.458298,19.507077
-0.148363,0.515483,-0.615958,4.692933,-16.396163,19.378660
-0.148033,0.519777,-0.620775,4.681460,-16.540729,19.541406
-0.149251,0.516278,-0.616302,4.723440,-16.422638,19.389613
-0.147669,0.518487,-0.619905,4.669137,-16.500118,19.514770
-0.148823,0.514039,-0.615746,4.708372,-16.344319,19.370188
-0.148837,0.517692,-0.617519,4.709392,-16.469208,19.429952
-0.148060,0.515600,-0.616827,4.682903,-16.398748,19.406991
-0.147490,0.514734,-0.616041,4.663948,-16.375517,19.384978
-0.148697,0.515512,-0.615293,4.704417,-16.401138,19.358836
-0.147042,0.517848,-0.619184,4.648160,-16.478587,19.489955
-0.148214,0.514358,-0.615305,4.688511,-16.356729,19.355760
-0.148901,0.520349,-0.619645,4.711309,-16.559009,19.501417
-0.148602,0.518627,-0.620431,4.700595,-16.496404,19.526019
-0.147582,0.517535,-0.619949,4.666627,-16.461669,19.510886
-0.147651,0.514704,-0.616492,4.668878,-16.373394,19.399654
-0.147903,0.516623,-0.617753,4.678342,-16.434610,19.438254
-0.147294,0.518076,-0.620008,4.657140,-16.482656,19.515001
-0.147338,0.521353,-0.623126,4.658211,-16.593354,19.620555
-0.147847,0.522486,-0.623596,4.675401,-16.630641,19.635443
-0.147501,0.516028,-0.618875,4.663073,-16.414017,19.478288
-0.148510,0.515847,-0.616623,4.697375,-16.408295,19.401893
-0.147907,0.515470,-0.618469,4.677358,-16.392645,19.462807
-0.148454,0.517284,-0.616712,4.696250,-16.459496,19.405914
-0.147460,0.517832,-0.619216,4.662712,-16.477443,19.490198
-0.148611,0.516131,-0.616119,4.701847,-16.418794,19.384394
-0.147926,0.518780,-0.619872,4.678226,-16.506735,19.510641
-0.147889,0.514282,-0.616217,4.676837,-16.356009,19.388650
-0.148680,0.519904,-0.618876,4.703499,-16.545379,19.476447
-0.147684,0.520167,-0.620364,4.669966,-16.555400,19.528170
-0.147972,0.516763,-0.618113,4.679311,-16.437649,19.450921
-0.148592,0.517209,-0.617146,4.700735,-16.454621,19.418838
-0.147756,0.513562,-0.615158,4.672714,-16.333394,19.353218
-0.148343,0.515875,-0.615749,4.692763,-16.410762,19.371984
-0.147840,0.520410,-0.621479,4.674821,-16.563358,19.566253
-0.148849,0.516037,-0.616367,4.709716,-16.415685,19.392858
-0.148905,0.516098,-0.616036,4.711091,-16.417652,19.382287
-0.148109,0.514158,-0.616259,4.684424,-16.350270,19.388936
-0.148607,0.518011,-0.617950,4.701536,-16.481179,19.445533
-0.147975,0.515446,-0.616997,4.679864,-16.394948,19.414060
-0.147099,0.519315,-0.621003,4.650697,-16.527443,19.550377
-0.148404,0.516195,-0.616594,4.694489,-16.421143,19.400870
-0.147160,0.518910,-0.620232,4.652195,-16.512586,19.524027
-0.148180,0.513219,-0.614427,4.686776,-16.318400,19.326966
-0.148263,0.517874,-0.618277,4.689611,-16.476823,19.456946
-0.148554,0.522203,-0.622990,4.699144,-16.618333,19.612751
-0.148011,0.517595,-0.620095,4.680802,-16.461543,19.514994
-0.147780,0.515441,-0.617440,4.673055,-16.397220,19.431194
-0.148247,0.516416,-0.617016,4.689986,-16.426858,19.412597
-0.147413,0.519463,-0.620754,4.660999,-16.531578,19.541622
-0.147841,0.520252,-0.620970,4.675447,-16.558942,19.549090
-0.147388,0.519888,-0.621941,4.659952,-16.542737,19.579551
-0.147772,0.516695,-0.618324,4.672624,-16.437970,19.460029
-0.148434,0.518550,-0.618981,4.694714,-16.498964,19.480847
-0.147869,0.516540,-0.618861,4.676372,-16.429677,19.475928
-0.148062,0.517273,-0.617779,4.682917,-16.458215,19.441873
-0.148604,0.517787,-0.619584,4.701328,-16.470064,19.498008
-0.148003,0.517409,-0.617529,4.681182,-16.463454,19.433283
-0.148490,0.521028,-0.621463,4.697085,-16.582555,19.564533
-0.147995,0.513676,-0.615400,4.680495,-16.335431,19.360850
-0.148647,0.517474,-0.616706,4.702632,-16.465773,19.405536
-0.147878,0.516882,-0.616348,4.676593,-16.447618,19.394963
-0.148176,0.515384,-0.617117,4.686041,-16.390142,19.416909
-0.149343,0.517559,-0.617210,4.726088,-16.463176,19.418285
-0.147691,0.513852,-0.615725,4.670225,-16.339767,19.369845
-0.148648,0.512659,-0.612907,4.703433,-16.300511,19.273824
-0.147828,0.520277,-0.621408,4.674442,-16.558659,19.563695
-0.148922,0.517776,-0.617738,4.712166,-16.473070,19.438207
-0.148757,0.516647,-0.616688,4.706190,-16.436312,19.404211
-0.148157,0.515746,-0.617287,4.686285,-16.402661,19.422249
-0.148671,0.519020,-0.618613,4.703788,-16.514666,19.467361
-0.148185,0.515433,-0.616496,4.686944,-16.394236,19.396666
-0.146760,0.519692,-0.621802,4.639214,-16.540664,19.577773
-0.149279,0.515153,-0.614325,4.724414,-16.384114,19.322088
-0.147249,0.519298,-0.620659,4.655449,-16.525996,19.538363
-0.148439,0.511496,-0.612571,4.695816,-16.260615,19.263951
-0.148757,0.519908,-0.617973,4.706485,-16.547721,19.447263
-0.147222,0.522144,-0.623903,4.654237,-16.621294,19.647921
