# MCMC samples from stellar flare frequency analysis
# Based on Davenport et al. 2019 (ApJ 871, 241) Equation (3)
# Model: log10(rate) = (a1*log_age + a2*mass + a3) * log_energy + (b1*log_age + b2*mass + b3)
# Columns: a1 a2 a3 b1 b2 b3
# Number of samples: 25600
# Parameter roles:
#   a1, a2, a3: Control energy slope (power-law index)
#   b1, b2, b3: Control normalization (intercept)
# 
-0.148538	0.515530	-0.617148	4.698419	-16.393663	19.416563
-0.147811	0.520755	-0.621378	4.673827	-16.573595	19.561956
-0.148084	0.517344	-0.619405	4.683311	-16.452378	19.491130
-0.147441	0.520337	-0.621452	4.661662	-16.558069	19.563471
-0.148839	0.517652	-0.617631	4.709108	-16.467279	19.433717
-0.147754	0.519233	-0.618779	4.672357	-16.526050	19.476343
-0.148054	0.521251	-0.621263	4.682358	-16.592333	19.559385
-0.148449	0.518271	-0.618938	4.695794	-16.489005	19.478823
-0.147767	0.515137	-0.616982	4.672700	-16.383516	19.413186
-0.147726	0.518226	-0.620258	4.671393	-16.487778	19.524093
-0.147665	0.517380	-0.619512	4.669438	-16.457864	19.497072
-0.147916	0.518325	-0.619243	4.677674	-16.491414	19.490410
-0.148532	0.518250	-0.617994	4.698546	-16.487997	19.446234
-0.148759	0.518132	-0.617527	4.706800	-16.489514	19.434587
-0.148417	0.512339	-0.613733	4.694927	-16.288879	19.302844
-0.147346	0.517702	-0.619391	4.658405	-16.469037	19.493493
-0.148003	0.513455	-0.615874	4.680965	-16.322674	19.372520
-0.147645	0.518025	-0.618616	4.668350	-16.486012	19.472280
-0.148412	0.514913	-0.615153	4.695210	-16.380616	19.353503
-0.147712	0.518502	-0.619211	4.671271	-16.497142	19.487613
-0.148512	0.518009	-0.618078	4.698034	-16.481671	19.450209
-0.149243	0.516906	-0.615571	4.723336	-16.444435	19.364981
-0.148682	0.516604	-0.617260	4.703443	-16.431096	19.421240
-0.147911	0.514712	-0.615701	4.678396	-16.368195	19.367773
-0.147273	0.516109	-0.618622	4.655538	-16.416147	19.468938
-0.149823	0.518433	-0.616513	4.742878	-16.497455	19.398011
-0.148881	0.515270	-0.614690	4.711181	-16.392638	19.338090
-0.147911	0.516634	-0.617263	4.677928	-16.437311	19.424335
-0.147258	0.520949	-0.623008	4.655482	-16.574774	19.612836
-0.148066	0.518062	-0.618776	4.683539	-16.483410	19.473188
-0.147672	0.517149	-0.618954	4.669441	-16.449153	19.478241
-0.148864	0.516868	-0.616248	4.711032	-16.441202	19.385594
-0.148551	0.515314	-0.616905	4.698878	-16.386562	19.408486
-0.147438	0.521323	-0.622560	4.661293	-16.590666	19.599967
-0.148162	0.517535	-0.619352	4.685998	-16.459357	19.489633
-0.147636	0.520237	-0.621124	4.668268	-16.555318	19.552772
-0.148909	0.519186	-0.618600	4.711808	-16.520385	19.466781
-0.148338	0.523890	-0.621709	4.692525	-16.684554	19.575233
-0.148186	0.520404	-0.620533	4.686963	-16.563698	19.534317
-0.148301	0.519967	-0.620270	4.690750	-16.547247	19.524437
-0.147696	0.513170	-0.615452	4.670389	-16.316873	19.361326
-0.148076	0.517794	-0.619004	4.683693	-16.473818	19.481323
-0.147399	0.518141	-0.620155	4.660171	-16.483297	19.518802
-0.148207	0.515618	-0.616248	4.687846	-16.400890	19.389166
-0.148856	0.515826	-0.615211	4.709853	-16.407126	19.352593
-0.148330	0.516976	-0.617706	4.691969	-16.450422	19.441621
-0.148264	0.511963	-0.613663	4.689534	-16.277725	19.302069
-0.147839	0.517038	-0.618286	4.675776	-16.448180	19.456743
-0.148284	0.513436	-0.615761	4.690476	-16.323046	19.369333
-0.147312	0.517283	-0.618030	4.657110	-16.463788	19.454708
-0.148044	0.513398	-0.613927	4.682825	-16.329746	19.312569
-0.147570	0.516398	-0.617584	4.666242	-16.425268	19.432003
-0.148688	0.518355	-0.618252	4.703980	-16.494746	19.456963
-0.148811	0.519831	-0.619374	4.708231	-16.540328	19.491626
-0.148221	0.513736	-0.615282	4.687964	-16.335141	19.355154
-0.148191	0.515433	-0.615983	4.687902	-16.393470	19.377866
-0.147257	0.515658	-0.618178	4.655027	-16.401730	19.454552
-0.149263	0.518692	-0.617612	4.723683	-16.506003	19.435399
-0.148650	0.517640	-0.617517	4.702994	-16.470408	19.432187
-0.147724	0.516875	-0.617566	4.671702	-16.446457	19.435076
-0.147275	0.519620	-0.621394	4.655828	-16.533658	19.561566
-0.148858	0.516243	-0.615175	4.710277	-16.426062	19.354505
-0.148615	0.514955	-0.615583	4.701299	-16.380069	19.368295
-0.148897	0.516703	-0.616225	4.711961	-16.436422	19.385734
-0.148193	0.515483	-0.618023	4.686289	-16.391072	19.446154
-0.148385	0.517929	-0.618476	4.693872	-16.477526	19.462873
-0.148026	0.517895	-0.619557	4.681330	-16.474058	19.498526
-0.147571	0.518877	-0.619680	4.665979	-16.511481	19.505722
-0.149085	0.515128	-0.615916	4.717777	-16.381055	19.374372
-0.148507	0.518346	-0.617961	4.697987	-16.493313	19.446390
-0.148052	0.519754	-0.620498	4.682258	-16.541930	19.533636
-0.148591	0.519337	-0.619286	4.700627	-16.526561	19.492049
-0.147555	0.515251	-0.617697	4.665456	-16.386256	19.436735
-0.147905	0.518165	-0.619858	4.677795	-16.485248	19.509515
-0.147778	0.518047	-0.619012	4.673391	-16.482438	19.481003
-0.148261	0.517312	-0.617888	4.689825	-16.458703	19.444754
-0.148675	0.517161	-0.616647	4.703576	-16.450529	19.399897
-0.147972	0.515777	-0.616819	4.679545	-16.410020	19.411681
-0.149109	0.513012	-0.613155	4.718420	-16.313934	19.284853
-0.147538	0.517047	-0.618532	4.665820	-16.447565	19.464341
-0.148468	0.515207	-0.616739	4.696569	-16.383926	19.403160
-0.147524	0.517057	-0.618049	4.664506	-16.453879	19.453428
